lineId,parentId,stationId,icsId,topMostParentId,direction,towards,stopType,stopLetter,id,name,lat,lon
N55,490G00217D,490G00217D,1000217,940GZZLUSWF,inbound,Woodford Green,NaptanPublicBusCoachTram,E,490000217E,South Woodford Station,51.591591,0.027815
N55,490G00007164,490G00007164,1007164,490G00007164,inbound,"Snaresbrook, Woodford Green Or Whipps Cross",NaptanPublicBusCoachTram,H,490007164H,George Lane Shopping Centre,51.594398,0.024114
N55,490G00007138,490G00007138,1007138,490G00007138,inbound,Woodford Wells,NaptanPublicBusCoachTram,L,490007137L,Southend Road,51.596286,0.021512
N55,490G00005259,490G00005259,1005259,490G00005259,inbound,Woodford Wells,NaptanPublicBusCoachTram,X,490005259N,Chelmsford Road,51.599301,0.020318
N55,490G00014845,490G00014845,1014845,490G00014845,inbound,Woodford Wells,NaptanPublicBusCoachTram,Y,490014845N,Empress Avenue,51.601838,0.019232
N55,490G00005269,490G00005269,1005269,490G00005269,inbound,Woodford Wells,NaptanPublicBusCoachTram,Z,490005270N,Churchill Memorial,51.603632,0.018921
N55,490G00005177,490G00005177,1005177,490G00005177,inbound,Chingford Or Buckhurst Hill,NaptanPublicBusCoachTram,S,490005269N,Chingford Lane,51.606358,0.018855
N55,490G000842,490G000842,1014847,490G000842,inbound,Buckhurst Hill Or Chingford,NaptanPublicBusCoachTram,U,490014847N,Woodford Green / Broadmead Road,51.609081,0.021055
N55,490G00009973,490G00009973,1009973,490G00009973,inbound,Buckhurst Hill Or Chingford,NaptanPublicBusCoachTram,V,490009973N,Monkhams Lane,51.613483,0.023923
N55,490G00015121,490G00015121,1015121,490G00015121,inbound,Buckhurst Hill Or Chingford,NaptanPublicBusCoachTram,FH,490015121N,St Thomas of Canterbury Church,51.615889,0.025185
N55,490G00015121,490G00015121,1015121,490G00015121,outbound,South Woodford Or Whipps Cross,NaptanPublicBusCoachTram,FS,490015121S,St Thomas of Canterbury Church,51.615826,0.025717
N55,490G00009973,490G00009973,1009973,490G00009973,outbound,South Woodford Or Whipps Cross,NaptanPublicBusCoachTram,A,490009973S,Monkhams Lane,51.61229,0.02374
N55,490G000842,490G000842,1014847,490G000842,outbound,South Woodford Or Whipps Cross,NaptanPublicBusCoachTram,B,490014847S,Woodford Green / Broadmead Road,51.609183,0.021421
N55,490G00005177,490G00005177,1005177,490G00005177,outbound,South Woodford Or Whipps Cross,NaptanPublicBusCoachTram,C,490005177S,Chingford Lane,51.607042,0.019896
N55,490G00005269,490G00005269,1005269,490G00005269,outbound,Gants Hill Or Leytonstone,NaptanPublicBusCoachTram,D,490005269S,Churchill Memorial,51.603973,0.018994
N55,490G00014849,490G00014849,1014849,490G00014849,outbound,Gants Hill Or Leytonstone,NaptanPublicBusCoachTram,G,490014845S,St Albans Road,51.600678,0.019715
N55,490G00005260,490G00005260,1005260,490G00005260,outbound,Gants Hill Or Leytonstone,NaptanPublicBusCoachTram,NA,490005259S,Churchfields,51.598245,0.021065
N55,490G00007138,490G00007138,1007138,490G00007138,outbound,Gants Hill Or Leytonstone,NaptanPublicBusCoachTram,M,490007137M,Southend Road,51.59638,0.021805
N55,490G00007164,490G00007164,1007164,490G00007164,outbound,"Gants Hill, Wanstead Or Woodford Bridge",NaptanPublicBusCoachTram,G,490007164G,George Lane Shopping Centre,51.594638,0.024269
N55,490G15122C,490G15122C,1000217,940GZZLUSWF,outbound,"Gants Hill, Wanstead Or Woodford Bridge",NaptanPublicBusCoachTram,C,490015122C,South Woodford Station,51.59131,0.028986
N55,490G00019203,490G00019203,1019203,490G00019203,outbound,"Gants Hill, Wanstead Or Woodford Bridge",NaptanPublicBusCoachTram,B,490008091S,George Lane / Chigwell Road,51.590092,0.030275
N55,490G00005018,490G00005018,1005018,490G00005018,outbound,Wanstead,NaptanPublicBusCoachTram,S,490005018S,Charnwood Drive,51.587924,0.028215
N55,490G00008100,490G00008100,1008100,490G00008100,outbound,Wanstead,NaptanPublicBusCoachTram,SQ,490008100S,Heronwood Hospital,51.584222,0.025451
N55,490G00013137,490G00013137,1013137,490G00013137,outbound,Leytonstone,NaptanPublicBusCoachTram,ST,490013137S,Sylvan Road,51.582387,0.024951
N55,490G00008092,490G00008092,1008092,490G00008092,outbound,Wanstead Station Or Gants Hill,NaptanPublicBusCoachTram,SD,490008092S,High Street / Hermon Hill,51.579981,0.023661
N55,490G00014206,490G00014206,1014206,490G00014206,outbound,Gants Hill Or Leytonstone,NaptanPublicBusCoachTram,SE,490014206S,Wanstead Place,51.577987,0.02617
N55,490G00014821,490G00014821,1014821,490G00014821,outbound,"Leytonstone, Forest Gate Or Manor Park",NaptanPublicBusCoachTram,D,490000250D,Wanstead High St / Wanstead Station,51.576752,0.027385
N55,490G00250A,490G00250A,1000250,940GZZLUWSD,outbound,"Leytonstone, Forest Gate Or Manor Park",NaptanPublicBusCoachTram,C,490015125C,Wanstead Station  / George Green,51.575082,0.026705
N55,490G00006778,490G00006778,1006778,490G00006778,outbound,"Forest Gate, Manor Park Or Leytonstone",NaptanPublicBusCoachTram,T,490006778S,Felstead Road,51.572514,0.023849
N55,490G00004653,490G00004653,1004653,490G00004653,outbound,"Forest Gate, Manor Park Or Leytonstone",NaptanPublicBusCoachTram,U,490004653S,Bush Road,51.570511,0.023716
N55,490G00007491,490G00007491,1007491,490G00007491,outbound,Leytonstone and Whipps Cross,NaptanPublicBusCoachTram,R,490007491R,Bush Road / Green Man Roundabout,51.570489,0.017683
N55,490G00009143,490G00009143,1009143,490G00009143,outbound,Bakers Arms,NaptanPublicBusCoachTram,NN,490009143W,Leyton Way,51.574158,0.01457
N55,490G00012178,490G00012178,1012178,490G00012178,outbound,Bakers Arms,NaptanPublicBusCoachTram,->N,490012178N,Sir Alfred Hitchcock Hotel,51.576788,0.01167
N55,490G00008538,490G00008538,1008538,490G00008538,outbound,Bakers Arms Or South Woodford,NaptanPublicBusCoachTram,S,490008538S,James Lane,51.578299,0.008013
N55,490G00014566,490G00014566,1014566,490G00014566,outbound,Bakers Arms Or South Woodford,NaptanPublicBusCoachTram,H,490014566H,Whipps Cross Hospital,51.579941,0.003495
N55,490G000338,490G000338,1002116,490G000338,outbound,Leyton Bakers Arms Or Walthamstow Village,NaptanPublicBusCoachTram,NA,490002116X,Whipps Cross Bus Stand,51.580776,0.001945
N55,490G00006342,490G00006342,1006342,490G00006342,outbound,Clapton Or Walthamstow Central,NaptanPublicBusCoachTram,WA,490013295W,Peterborough Road,51.579507,-0.004332
N55,490G00006644,490G00006644,1006644,490G00006644,outbound,Clapton Or Walthamstow Central,NaptanPublicBusCoachTram,WB,490006644W,Essex Road,51.578371,-0.006778
N55,490G00006998,490G00006998,1006998,490G00006998,outbound,Clapton Or Leytonstone,NaptanPublicBusCoachTram,WD,490006998W,Fraser Road,51.57728,-0.009264
N55,490G00015102,490G00015102,1015102,490G00015102,outbound,Clapton Or Leytonstone,NaptanPublicBusCoachTram,WE,490015102D,Lea Bridge Road / Bakers Arms,51.575722,-0.012306
N55,490G00009130,490G00009130,1009130,490G00009130,outbound,Clapton,NaptanPublicBusCoachTram,WH,490009130L,High Road Leyton / Bakers Arms,51.574069,-0.014542
N55,490G00012123,490G00012123,1012123,490G00012123,outbound,Clapton,NaptanPublicBusCoachTram,WJ,490012123W,Shortlands Road,51.573083,-0.016288
N55,490G00009583,490G00009583,1009583,490G00009583,outbound,Clapton,NaptanPublicBusCoachTram,LJ,490009583W,Manor Road,51.57209,-0.019824
N55,490G00009668,490G00009668,1009668,490G00009668,outbound,Clapton,NaptanPublicBusCoachTram,LK,490009668W,Markhouse Road,51.570669,-0.024099
N55,490G00009131,490G00009131,1009131,490G00009131,outbound,Clapton,NaptanPublicBusCoachTram,LL,490009131W,Emmanuel Parish Church,51.568827,-0.02897
N55,490G00000499,490G00000499,1000499,490G00000499,outbound,Clapton,NaptanPublicBusCoachTram,LM,490010956W,Bloxhall Road,51.567997,-0.031459
N55,490G11583E,490G11583E,1001349,910GLEABDGE,outbound,Clapton,NaptanPublicBusCoachTram,LN,490011583W,Lea Bridge Station,51.566703,-0.034776
N55,490G00009073,490G00009073,1009073,490G00009073,outbound,Hackney Central Or Dalston Junction,NaptanPublicBusCoachTram,N,490009073W,Lea Valley Riding Centre,51.564031,-0.041138
N55,490G00009072,490G00009072,1009072,490G00009072,outbound,Hackney Central Or Dalston Junction,NaptanPublicBusCoachTram,P,490009072W,Lee Valley Ice Centre,51.56295,-0.043724
N55,490G00005048,490G00005048,1005048,490G00005048,outbound,Hackney Central Or Dalston Junction,NaptanPublicBusCoachTram,Q,490005048W,Chatsworth Road,51.561002,-0.048266
N55,490G00014310,490G00014310,1014310,490G00014310,outbound,Hackney Central Or Dalston Junction,NaptanPublicBusCoachTram,U,490014310E1,Wattisfield Road,51.55991,-0.050707
N55,490G00009035,490G00009035,1009035,490G00009035,outbound,Hackney Central Or Dalston Junction,NaptanPublicBusCoachTram,T,490005337T,Lea Bridge Roundabout,51.558657,-0.054339
N55,490G00005340,490G00005340,1005340,490G00005340,outbound,"Homerton Hospital, Dalston Or Hackney",NaptanPublicBusCoachTram,E,490009035E,Clapton Pond,51.5568,-0.055687
N55,490G00009896,490G00009896,1009896,490G00009896,outbound,"Homerton Hospital, Dalston Or Cambridge Heath",NaptanPublicBusCoachTram,G,490009896G,Millfields Road,51.554973,-0.05451
N55,490G00009195,490G00009195,1009195,490G00009195,outbound,Cambridge Heath,NaptanPublicBusCoachTram,N,490009195S1,Clapton Girls' Academy,51.55285,-0.052841
N55,490G00007619,490G00007619,1007619,490G00007619,outbound,Cambridge Heath,NaptanPublicBusCoachTram,V,490007619V,Hackney Baths,51.550541,-0.05242
N55,490G00005341,490G00005341,1005341,490G00005341,outbound,Cambridge Heath Or Dalston,NaptanPublicBusCoachTram,S,490005341S,Clapton Square,51.549836,-0.053806
N55,490G00010154,490G00010154,1010154,490G00010154,outbound,Cambridge Heath Or Dalston,NaptanPublicBusCoachTram,Y,490010154Y,Pembury Circus,51.549474,-0.058582
N55,490G01127JA,490G01127JA,1001127,910GHACKNYC,outbound,Cambridge Heath,NaptanPublicBusCoachTram,H,4900001127H,Hackney Central Station,51.547958,-0.056641
N55,490G000560,490G000560,1007626,490G000560,outbound,"Bethnal Green, Shoreditch Or Mile End",NaptanPublicBusCoachTram,B,490007626B,Hackney Town Hall,51.545282,-0.055198
N55,490G000758,490G000758,1012462,490G000758,outbound,Bethnal Green Or Shoreditch,NaptanPublicBusCoachTram,LZ,490012462S,St Thomas's Square,51.542467,-0.055188
N55,490G00014373,490G00014373,1014373,490G00014373,outbound,Shoreditch,NaptanPublicBusCoachTram,LA,490014373LA,Mare Street / Well Street,51.53955,-0.056077
N55,490G00008739,490G00008739,1008739,490G00008739,outbound,"Shoreditch, Mile End Or Whitechapel",NaptanPublicBusCoachTram,LE,490008739S,King Edward's Road,51.537368,-0.056847
N55,490G00003314,490G00003314,1003314,490G00003314,outbound,"Shoreditch, Mile End Or Whitechapel",NaptanPublicBusCoachTram,Q,490007624S,Mare Street / Victoria Park Road,51.534927,-0.057139
N55,490G01044M,490G01044M,1001044,910GCAMHTH,outbound,Liverpool Street Or Old Street,NaptanPublicBusCoachTram,N,490001044N,Cambridge Heath Station,51.532398,-0.058097
N55,490G00011243,490G00011243,1011243,490G00011243,outbound,Liverpool Street Or Old Street,NaptanPublicBusCoachTram,HC,490011243W,Pritchard's Road,51.531708,-0.062005
N55,490G00011306,490G00011306,1011306,490G00011306,outbound,Liverpool Street Or Old Street,NaptanPublicBusCoachTram,HD,490011306W,Warner Place,51.531307,-0.064992
N55,490G00011325,490G00011325,1011325,490G00011325,outbound,Liverpool Street Or Old Street,NaptanPublicBusCoachTram,HE,490011325W,Queensbridge Road,51.530925,-0.070703
N55,490G05737N,490G05737N,1001570,910GHOXTON,outbound,Liverpool Street Or Old Street,NaptanPublicBusCoachTram,HF,490010230W,Hoxton Station,51.529161,-0.075016
N55,490G00007625,490G00007625,1007625,490G00007625,outbound,Liverpool Street Or Old Street,NaptanPublicBusCoachTram,S,490003487S,Shoreditch Church,51.52749,-0.076788
N55,490G00010585,490G00010585,1010585,490G00010585,outbound,Holborn,NaptanPublicBusCoachTram,W,490016408W,Shoreditch Town Hall,51.527174,-0.078892
N55,490G00005619,490G00005619,1005619,490G00005619,outbound,Holborn,NaptanPublicBusCoachTram,YA,490005619YA,Great Eastern Street,51.526527,-0.083273
N55,490G15194G,490G15194G,1000169,HUBOLD,outbound,Holborn Or Islington,NaptanPublicBusCoachTram,L,490000169L,Old Street Station,51.526089,-0.085641
N55,490G00018554,490G00018554,1018554,490G00018554,outbound,Holborn,NaptanPublicBusCoachTram,G,490015194G,Bunhill Row,51.525378,-0.089491
N55,490G00003657,490G00003657,1003657,490G00003657,outbound,Holborn,NaptanPublicBusCoachTram,H,490012769W,St Luke's Music Education Centre,51.524742,-0.09354
N55,490G00019702,490G00019702,1019702,490G00019702,outbound,Holborn,NaptanPublicBusCoachTram,BX,490019702BX,Goswell Road,51.523638,-0.097507
N55,490G00012745,490G00012745,1012745,490G00012745,outbound,Holborn Or Angel Islington,NaptanPublicBusCoachTram,NA,490012745W,Clerkenwell Road / St John Street,51.522609,-0.101139
N55,490G00005391,490G00005391,1005391,490G00005391,outbound,Holborn,NaptanPublicBusCoachTram,K,490005391K,Clerkenwell Green,51.522258,-0.105608
N55,490G00007901,490G00007901,1007901,490G00007901,outbound,Holborn,NaptanPublicBusCoachTram,D,490007901D,Hatton Garden,51.52197,-0.108906
N55,490G00011679,490G00011679,1011679,490G00011679,outbound,Holborn,NaptanPublicBusCoachTram,CW,490011679W,Rosebery Avenue,51.521814,-0.111536
N55,490G00007391,490G00007391,1007391,490G00007391,outbound,Aldwych Or Tottenham Court Road,NaptanPublicBusCoachTram,CP,490007391W,Gray's Inn Road,51.521351,-0.114049
N55,490G00007834,490G00007834,1007834,490G00007834,outbound,Aldwych Or Tottenham Court Road,NaptanPublicBusCoachTram,A,490007834F,Red Lion Street,51.519973,-0.118964
N55,490G00004114,490G00004114,1004114,490G00004114,outbound,Piccadilly Or Oxford Circus,NaptanPublicBusCoachTram,B,490018901W,Bloomsbury Square,51.518597,-0.121716
N55,490G00010131,490G00010131,1010131,490G00010131,outbound,Piccadilly Or Oxford Circus,NaptanPublicBusCoachTram,C,490010131W,Museum Street,51.517411,-0.124604
N55,490G00235Z,490G00235Z,1000235,HUBTCR,outbound,Oxford Circus Or Piccadilly Circus,NaptanPublicBusCoachTram,X,490000235X,Tottenham Court Road Station,51.516685,-0.128122
N55,490G00235DS,490G00235DS,1000235,HUBTCR,outbound,Marble Arch,NaptanPublicBusCoachTram,YB,490000235YB,Tottenham Court Road Station,51.516096,-0.13407
N55,490G00014214,490G00014214,1014214,490G00014214,outbound,Marble Arch,NaptanPublicBusCoachTram,OM,490014214HE,Wardour Street,51.51592,-0.135417
N55,490G000691,490G000691,1010689,490G000691,outbound,Marble Arch,NaptanPublicBusCoachTram,OP,490010689KB,Great Titchfield St / Oxford Circus Stn,51.515469,-0.139918
N550,490G00039A,490G00039A,1000039,HUBCAN,inbound,NA,NaptanPublicBusCoachTram,C,490000039C,Canning Town Bus Station,51.51404,0.008904
N550,490G000153,490G000153,1000801,490G000153,inbound,Canary Wharf,NaptanPublicBusCoachTram,I,490000801X,Leamouth / Orchard Place,51.509887,0.005104
N550,490G000157,490G000157,1000805,490G000157,inbound,Canary Wharf,NaptanPublicBusCoachTram,BC,490000805Z,Leamouth Road,51.509808,3.02e-4
N550,490G02033Y,490G02033Y,1002033,940GZZDLEIN,inbound,Canary Wharf,NaptanPublicBusCoachTram,X,490002033Z,East India Station,51.508985,-0.002645
N550,490G000156,490G000156,1000804,490G000156,inbound,Canary Wharf,NaptanPublicBusCoachTram,BD,490000804Z,Baffin Way,51.507801,-0.004902
N550,490G00003459,490G00003459,1003459,490G00003459,inbound,Crossharbour Or Island Gardens,NaptanPublicBusCoachTram,Q,490003459Q,Aspen Way,51.505982,-0.007402
N550,490G00004321,490G00004321,1004321,490G00004321,inbound,Crossharbour Or Island Gardens,NaptanPublicBusCoachTram,H,490005461S,Coldharbour,51.503385,-0.00802
N550,490G00013513,490G00013513,1013513,490G00013513,inbound,Island Gardens,NaptanPublicBusCoachTram,J,490013513S,Stewart Street,51.49926,-0.00928
N550,490G00012736,490G00012736,1012736,490G00012736,inbound,Canary Wharf,NaptanPublicBusCoachTram,K,490012736S,St John's Park,51.497088,-0.00949
N550,490G00005878,490G00005878,1005878,490G00005878,inbound,Canary Wharf,NaptanPublicBusCoachTram,CQ,490005878S,Cubitt Town School,51.494342,-0.008284
N550,490G00010999,490G00010999,1010999,490G00010999,inbound,Canary Wharf,NaptanPublicBusCoachTram,CR,490010999S,Pier Street,51.492311,-0.006198
N550,490G00007241,490G00007241,1007241,490G00007241,inbound,Canary Wharf,NaptanPublicBusCoachTram,C,490007241S,Christ Church Isle of Dogs,51.489456,-0.006495
N550,490G02048X,490G02048X,1002048,940GZZDLISL,inbound,Canary Wharf,NaptanPublicBusCoachTram,D,490002048Z,Island Gardens Station,51.487784,-0.009708
N550,490G00006345,490G00006345,1006345,490G00006345,inbound,Canary Wharf,NaptanPublicBusCoachTram,E,490006345W,East Ferry Road,51.487231,-0.012642
N550,490G00013550,490G00013550,1013550,490G00013550,inbound,Canary Wharf,NaptanPublicBusCoachTram,F,490013550W,Langbourne Place,51.487641000000004,-0.017205
N550,490G000570,490G000570,1007774,490G000570,inbound,Canary Wharf,NaptanPublicBusCoachTram,M,490007774N,Harbinger School / Masthouse Ter. Pier,51.489605,-0.021686
N550,490G00012438,490G00012438,1012438,490G00012438,inbound,Canary Wharf,NaptanPublicBusCoachTram,N,490012438N,St Edmund's School,51.491042,-0.023669
N550,490G00008757,490G00008757,1008757,490G00008757,inbound,Canary Wharf,NaptanPublicBusCoachTram,P,490008757N,Crews Street,51.492754,-0.024949
N550,490G00006092,490G00006092,1006092,490G00006092,inbound,Canary Wharf,NaptanPublicBusCoachTram,R,490006092N,Arnhem Wharf Primary School,51.494585,-0.025259
N550,490G00012181,490G00012181,1012181,490G00012181,inbound,Limehouse,NaptanPublicBusCoachTram,S,490012181N,Sir John Mcdougall Gardens,51.496996,-0.02589
N550,490G00003602,490G00003602,1003602,490G00003602,inbound,Limehouse,NaptanPublicBusCoachTram,T,490003602N,Barkantine Clinic / Hutchings Street,51.498347,-0.02599
N550,490G00009548,490G00009548,1009548,490G00009548,inbound,Limehouse,NaptanPublicBusCoachTram,U,490009545N,Byng Street,51.500355,-0.026148
N550,490G00005323,490G00005323,1005323,490G00005323,inbound,Limehouse,NaptanPublicBusCoachTram,V,490005323N,Marsh Wall / Heron Quay,51.502348,-0.02599
N550,490G000917,490G000917,1016668,HUBCAW,inbound,Limehouse,NaptanPublicBusCoachTram,K,490016668K,Canary Wharf Station,51.502848,-0.017741
N550,490G00016729,490G00016729,1016729,490G00016729,inbound,Limehouse,NaptanPublicBusCoachTram,J,490000038J,Canada Square South / Canary Wharf Stn,51.504484,-0.018794
N550,490G00038G,490G00038G,1000038,HUBCAW,inbound,Limehouse,NaptanPublicBusCoachTram,G,490000038G,Canary Wharf Station,51.50472,-0.021046
N550,490G000950,490G000950,1019777,490G000950,inbound,Limehouse,NaptanPublicBusCoachTram,E,490014483E,West India Avenue,51.505455,-0.025178
N550,490G000825,490G000825,1014457,490G000825,inbound,Poplar Or Limehouse,NaptanPublicBusCoachTram,B,490014457B,Westferry Circus / Canary Wharf Pier,51.505411,-0.026823
N550,490G000826,490G000826,1014459,490G000826,inbound,"Aldgate, Mile End Or Wapping",NaptanPublicBusCoachTram,WK,490014459B,Westferry Station,51.509189,-0.02689
N550,490G00011878,490G00011878,1011878,490G00011878,inbound,"Aldgate, Mile End Or Wapping",NaptanPublicBusCoachTram,WL,490011878N,Salter Street,51.510107,-0.026923
N550,490G00009159,490G00009159,1009159,490G00009159,inbound,Aldgate Or Wapping,NaptanPublicBusCoachTram,WM,490014484N,Limehouse Police Station,51.511081,-0.027644
N550,490G00009160,490G00009160,1009160,490G00009160,inbound,Aldgate,NaptanPublicBusCoachTram,LH,490009160W,Limehouse Town Hall,51.512235,-0.030996
N550,490G00009403,490G00009403,1009403,490G00009403,inbound,Wapping and Aldgate,NaptanPublicBusCoachTram,LJ,490009403W,Lowell Street,51.512416,-0.034317
N550,490G01180W,490G01180W,1001180,HUBLHS,inbound,Aldgate Or Wapping,NaptanPublicBusCoachTram,LK,490001180W,Limehouse Station,51.512718,-0.040516
N550,490G00012669,490G00012669,1012669,490G00012669,inbound,Aldgate,NaptanPublicBusCoachTram,LL,490012669W,Stepney Methodist Church,51.513109,-0.043453
N550,490G00009655,490G00009655,1009655,490G00009655,inbound,Aldgate,NaptanPublicBusCoachTram,LM,490009655W,Marion Richardson School,51.513114,-0.045961
N550,490G00006692,490G00006692,1006692,490G00006692,inbound,Aldgate,NaptanPublicBusCoachTram,NA,490006692W,Exmouth Estate,51.513524,-0.049489
N550,490G00012782,490G00012782,1012782,490G00012782,inbound,Aldgate,NaptanPublicBusCoachTram,NA,490012782W,St Mary's & St Michael's Church,51.514012,-0.052336
N550,490G00014308,490G00014308,1014308,490G00014308,inbound,Aldgate,NaptanPublicBusCoachTram,E,490014308E,Watney Market,51.514404999999996,-0.057061
N550,490G00010255,490G00010255,1010255,490G00010255,inbound,Liverpool Street Or Tower Hill,NaptanPublicBusCoachTram,T,490010255W,New Road,51.514657,-0.060913
N550,490G00009276,490G00009276,1009276,490G00009276,inbound,Liverpool Street Or Tower Hill,NaptanPublicBusCoachTram,U,490009276W,Henriques Street,51.514738,-0.065262
N550,490G00004G,490G00004G,1000004,940GZZLUADE,inbound,"Bank, Tower Hill Or Liverpool Street",NaptanPublicBusCoachTram,J,490000004W,Aldgate East Station,51.514653,-0.073207
N550,490G00003N,490G00003N,1000003,940GZZLUALD,inbound,"Bank, London Bridge Or Tower Bridge",NaptanPublicBusCoachTram,R,490000003R,Aldgate Station,51.514079,-0.074932
N550,490G000767,490G000767,1012755,490G000767,inbound,St Paul's Cathedral,NaptanPublicBusCoachTram,W,490012755W,St Katharine Cree,51.513271,-0.079376
N550,490G00012783,490G00012783,1012783,490G00012783,inbound,St Paul's Cathedral,NaptanPublicBusCoachTram,Z,490012783W,St Mary Axe,51.513424,-0.082699
N550,490G000556,490G000556,1007606,HUBBAN,inbound,St Paul's Cathedral,NaptanPublicBusCoachTram,E,490000013E,Bank Station  / Cornhill,51.513273,-0.087749
N550,490G00007596,490G00007596,1007596,490G00007596,inbound,Holborn,NaptanPublicBusCoachTram,L,490007596L,Poultry / Bank Station,51.513591,-0.091296
N550,490G00010200,490G00010200,1010200,490G00010200,inbound,"Waterloo,trafalgar Square Or Holborn",NaptanPublicBusCoachTram,SH,490010200C,St Paul's Churchyard,51.513044,-0.097458
N550,490G00012873,490G00012873,1012873,490G00012873,inbound,"Waterloo, Trafalgar Square Or Holborn",NaptanPublicBusCoachTram,SJ,490012873B,St Paul's Cathedral,51.513286,-0.099639
N550,490G00019767,490G00019767,1019767,490G00019767,inbound,"Waterloo, Trafalgar Square Or Holborn",NaptanPublicBusCoachTram,F,490009443F,City Thameslink Stn  / Ludgate Circus,51.514122,-0.103524
N550,490G00006826,490G00006826,1006826,490G00006826,inbound,Trafalgar Square Or Waterloo,NaptanPublicBusCoachTram,->W,490006826W,Fetter Lane,51.514138,-0.108395
N550,490G00015067,490G00015067,1015067,490G00015067,inbound,Waterloo Or Trafalgar Square,NaptanPublicBusCoachTram,->W,490015067W,Chancery Lane,51.513874,-0.110438
N550,490G000731,490G000731,1011757,490G000731,inbound,Waterloo Or Trafalgar Square,NaptanPublicBusCoachTram,P,490011757P,The Royal Courts of Justice,51.512962,-0.11353100000000001
N550,490G000023,490G000023,1000293,490G000023,inbound,Trafalgar Square Or Waterloo,NaptanPublicBusCoachTram,G,490000293Z,Aldwych / Australia House,51.513064,-0.115429
N550,490G00019703,490G00019703,1019703,490G00019703,inbound,Trafalgar Square,NaptanPublicBusCoachTram,R,490019703Y,Aldwych / Drury Lane,51.512778,-0.118309
N550,490G000737,490G000737,1011938,490G000737,inbound,Parliament Square Or Piccadilly,NaptanPublicBusCoachTram,U,490011938U,Savoy Street,51.510771,-0.120481
N550,490G00003112,490G00003112,1003112,490G00003112,inbound,"Oxford Circus, Green Park Or Westminster",NaptanPublicBusCoachTram,J,490003112J,Bedford Street,51.509673,-0.123193
N550,490G00045,490G00045,1000045,HUBCHX,inbound,Hyde Park Corner Or Oxford Circus,NaptanPublicBusCoachTram,H,490013766H,Charing Cross Station,51.508433,-0.12552
N550,490G000804,490G000804,1013767,490G000804,inbound,Hyde Park Corner,NaptanPublicBusCoachTram,S,490013767S,Trafalgar Square,51.507453,-0.129451
N550,490G000804,490G000804,1013767,490G000804,outbound,Aldwych,NaptanPublicBusCoachTram,B,490013767B,Trafalgar Square,51.507643,-0.129544
N550,490G000803,490G000803,1013766,HUBCHX,outbound,Euston Or St Paul's,NaptanPublicBusCoachTram,F,490013766F,Charing Cross Stn  / Trafalgar Square,51.508165,-0.126194
N550,490G00012247,490G00012247,1012247,490G00012247,outbound,"Fleet Street, Holborn Or Waterloo",NaptanPublicBusCoachTram,A,490012247A,Southampton Street / Covent Garden,51.510397,-0.121823
N550,490G000385,490G000385,1003191,490G000385,outbound,Ludgate Circus,NaptanPublicBusCoachTram,D,490003191D,Aldwych,51.512701,-0.118586
N550,490G000731,490G000731,1011757,490G000731,outbound,St Paul's,NaptanPublicBusCoachTram,L,490011757L,The Royal Courts of Justice,51.513195,-0.114602
N550,490G00006826,490G00006826,1006826,490G00006826,outbound,"Bank, Clerkenwell Green Or Moorgate",NaptanPublicBusCoachTram,->E,490006826E,Fetter Lane,51.514252,-0.10875
N550,490G00019205,490G00019205,1019205,490G00019205,outbound,"Bank, Clerkenwell Green Or Moorgate",NaptanPublicBusCoachTram,E,490012105HA,Ludgate Circus,51.514233,-0.105912
N550,490G00009443,490G00009443,1009443,490G00009443,outbound,"Bank, Monument Or Moorgate",NaptanPublicBusCoachTram,G,490009443G,Ludgate Hill / Old Bailey,51.513952,-0.101888
N550,490G00012873,490G00012873,1012873,490G00012873,outbound,"Bank, Monument Or Moorgate",NaptanPublicBusCoachTram,SK,490012873A,St Paul's Cathedral,51.51319,-0.097625
N550,490G00143E,490G00143E,1000143,940GZZLUMSH,outbound,Liverpool Street Or Monument,NaptanPublicBusCoachTram,ME,490000143E,Mansion House Station,51.512669,-0.09488
N550,490G00007599,490G00007599,1007599,HUBBAN,outbound,Aldgate Or Liverpool Street,NaptanPublicBusCoachTram,K,490007596K,Bank Station  / Poultry,51.513738,-0.091463
N550,490G000556,490G000556,1007606,HUBBAN,outbound,Aldgate Or Liverpool Street,NaptanPublicBusCoachTram,D,490000013D,Bank Station  / Cornhill,51.513378,-0.087601
N550,490G00015079,490G00015079,1015079,490G00015079,outbound,Whitechapel,NaptanPublicBusCoachTram,R,490015079E,Bishopsgate,51.513452,-0.084989
N550,490G00012783,490G00012783,1012783,490G00012783,outbound,Whitechapel,NaptanPublicBusCoachTram,LR,490012783E,St Mary Axe,51.513515,-0.082753
N550,490G000767,490G000767,1012755,490G000767,outbound,Whitechapel,NaptanPublicBusCoachTram,X,490012755E,St Katharine Cree,51.513334,-0.078869
N550,490G00003N,490G00003N,1000003,940GZZLUALD,outbound,Whitechapel,NaptanPublicBusCoachTram,D,490000003Y,Aldgate Station,51.514292,-0.074735
N550,490G00004G,490G00004G,1000004,940GZZLUADE,outbound,Limehouse,NaptanPublicBusCoachTram,H,490000004Z,Aldgate East Station,51.515324,-0.070238
N550,490G00009276,490G00009276,1009276,490G00009276,outbound,Limehouse,NaptanPublicBusCoachTram,P,490009276E,Henriques Street,51.514949,-0.066608
